cell	Cell_type
i3_intact_S1_bcEVKP	Intermediate_epidermis
i3_intact_S1_bcEVLG	Intermediate_epidermis
i3_intact_S1_bcEVOU	Intermediate_epidermis
i3_intact_S1_bcEVPS	Intermediate_epidermis
i3_intact_S1_bcEVQA	Intermediate_epidermis
i3_intact_S1_bcEVRJ	Myeloid
i3_intact_S1_bcEWAZ	Intermediate_epidermis
i3_intact_S1_bcEWDC	Epidermal_Langerhans
i3_intact_S1_bcEWGR	Myeloid
i3_intact_S1_bcEWMJ	Myeloid
i3_intact_S1_bcEWVE	Erythrocyte
i3_intact_S1_bcEWYX	Proliferating_Epidermis
i3_intact_S1_bcEXAZ	Intermediate_epidermis
i3_intact_S1_bcEXCB	Erythrocyte
i3_intact_S1_bcEXDK	BasalEpidermis
i3_intact_S1_bcEXHO	Myeloid
i3_intact_S1_bcEXLO	Intermediate_epidermis
i3_intact_S1_bcEXUW	Intermediate_epidermis
i3_intact_S1_bcEYDT	Tcells
i3_intact_S1_bcEYGN	Intermediate_epidermis
i3_intact_S1_bcEYHH	Intermediate_epidermis
i3_intact_S1_bcEYSY	Intermediate_epidermis
i3_intact_S1_bcEZBZ	Proliferating_Epidermis
i3_intact_S1_bcEZDO	Intermediate_epidermis
i3_intact_S1_bcEZMP	Intermediate_epidermis
i3_intact_S1_bcEZMY	SSCs
i3_intact_S1_bcEZNA	SSCs
i3_intact_S1_bcEZPF	Intermediate_epidermis
i3_intact_S1_bcEZRM	BasalEpidermis
i3_intact_S1_bcEZRU	Erythrocyte
i3_intact_S1_bcEZUX	Tcells
i3_intact_S1_bcEZUZ	Erythrocyte
i3_intact_S1_bcEZWH	Erythrocyte
i3_intact_S1_bcFAAE	Erythrocyte
i3_intact_S1_bcFABW	SSCs
i3_intact_S1_bcFAER	Intermediate_epidermis
i3_intact_S1_bcFAJR	Tcells
i3_intact_S1_bcFAPP	Myeloid
i3_intact_S1_bcFAPQ	Fibroblast
i3_intact_S1_bcFBDJ	Intermediate_epidermis
i3_intact_S1_bcFBDM	Proliferating_Epidermis
i3_intact_S1_bcFBFR	Intermediate_epidermis
i3_intact_S1_bcFBGK	Intermediate_epidermis
i3_intact_S1_bcFBIR	Tcells
i3_intact_S1_bcFBQS	SSCs
i3_intact_S1_bcFBUM	Proliferating_Epidermis
i3_intact_S1_bcFBXC	Intermediate_epidermis
i3_intact_S1_bcFCGP	Epidermal_Langerhans
i3_intact_S1_bcFCKG	SSCs
i3_intact_S1_bcFCSR	BasalEpidermis
i3_intact_S1_bcFDAP	Intermediate_epidermis
i3_intact_S1_bcFDHU	Intermediate_epidermis
i3_intact_S1_bcFDKI	Proliferating_Epidermis
i3_intact_S1_bcFDSG	Intermediate_epidermis
i3_intact_S1_bcFDWJ	Intermediate_epidermis
i3_intact_S1_bcFDYO	SSCs
i3_intact_S1_bcFECU	Intermediate_epidermis
i3_intact_S1_bcFEIX	Intermediate_epidermis
i3_intact_S1_bcFEKB	SSCs
i3_intact_S1_bcFENE	Myeloid
i3_intact_S1_bcFEOK	Fibroblast
i3_intact_S1_bcFEPS	Proliferating_Epidermis
i3_intact_S1_bcFEQW	Tcells
i3_intact_S1_bcFERW	SSCs
i3_intact_S1_bcFESZ	SSCs
i3_intact_S1_bcFEVH	Intermediate_epidermis
i3_intact_S1_bcFEWO	Intermediate_epidermis
i3_intact_S1_bcFEZK	Myeloid
i3_intact_S1_bcFFFZ	Erythrocyte
i3_intact_S1_bcFFNA	Fibroblast
i3_intact_S1_bcFFOX	SSCs
i3_intact_S1_bcFFQS	Intermediate_epidermis
i3_intact_S1_bcFFXA	Early_B
i3_intact_S1_bcFFZT	Myeloid
i3_intact_S1_bcFGHF	Erythrocyte
i3_intact_S1_bcFGNZ	Proliferating_Epidermis
i3_intact_S1_bcFGUL	Intermediate_epidermis
i3_intact_S1_bcFHNO	Intermediate_epidermis
i3_intact_S1_bcFHOL	Intermediate_epidermis
i3_intact_S1_bcFHSP	Intermediate_epidermis
i3_intact_S1_bcFHZD	SSCs
i3_intact_S1_bcFHZN	Intermediate_epidermis
i3_intact_S1_bcFIHR	Intermediate_epidermis
i3_intact_S1_bcFJBA	Erythrocyte
i3_intact_S1_bcFJTW	Intermediate_epidermis
i3_intact_S1_bcFJZL	Tcells
i3_intact_S1_bcFKED	Erythrocyte
i3_intact_S1_bcFKLC	Erythrocyte
i3_intact_S1_bcFKRC	SSCs
i3_intact_S1_bcFKZD	SSCs
i3_intact_S1_bcFLNL	Intermediate_epidermis
i3_intact_S1_bcFLNT	Erythrocyte
i3_intact_S1_bcFLUJ	Tcells
i3_intact_S1_bcFMAU	BasalEpidermis
i3_intact_S1_bcFMBI	Erythrocyte
i3_intact_S1_bcFMKP	Proliferating_Epidermis
i3_intact_S1_bcFMML	Intermediate_epidermis
i3_intact_S1_bcFMTH	Intermediate_epidermis
i3_intact_S1_bcFMTU	SSCs
i3_intact_S1_bcFNAR	Tcells
i3_intact_S1_bcFNDL	Early_B
i3_intact_S1_bcFNPM	Intermediate_epidermis
i3_intact_S1_bcFNWP	Erythrocyte
i3_intact_S1_bcFNZW	Early_B
i3_intact_S1_bcFOAS	Intermediate_epidermis
i3_intact_S1_bcFOKP	Fibroblast
i3_intact_S1_bcFOWO	Myeloid
i3_intact_S1_bcFOYD	Intermediate_epidermis
i3_intact_S1_bcFPGU	Intermediate_epidermis
i3_intact_S1_bcFPIT	Erythrocyte
i3_intact_S1_bcFPLJ	Intermediate_epidermis
i3_intact_S1_bcFPUU	Intermediate_epidermis
i3_intact_S1_bcFQSY	Intermediate_epidermis
i3_intact_S1_bcFQVI	Erythrocyte
i3_intact_S1_bcFRBG	Early_B
i3_intact_S1_bcFRGK	Fibroblast
i3_intact_S1_bcFRKL	Intermediate_epidermis
i3_intact_S1_bcFRRV	Intermediate_epidermis
i3_intact_S1_bcFRSX	SSCs
i3_intact_S1_bcFRUB	Erythrocyte
i3_intact_S1_bcFSBL	SSCs
i3_intact_S1_bcFSDN	Intermediate_epidermis
i3_intact_S1_bcFSJR	Intermediate_epidermis
i3_intact_S1_bcFSVD	Intermediate_epidermis
i3_intact_S1_bcFSWZ	Myeloid
i3_intact_S1_bcFTXU	Myeloid
i3_intact_S1_bcFUBY	SSCs
i3_intact_S1_bcFUJE	Intermediate_epidermis
i3_intact_S1_bcFUJI	Tcells
i3_intact_S1_bcFUKA	Intermediate_epidermis
i3_intact_S1_bcFUNN	Proliferating_Epidermis
i3_intact_S1_bcFUTD	Intermediate_epidermis
i3_intact_S1_bcFVCT	SSCs
i3_intact_S1_bcFVDH	Intermediate_epidermis
i3_intact_S1_bcFVDX	Erythrocyte
i3_intact_S1_bcFVDZ	Erythrocyte
i3_intact_S1_bcFVRQ	Intermediate_epidermis
i3_intact_S1_bcFVSW	SSCs
i3_intact_S1_bcFVWC	Intermediate_epidermis
i3_intact_S1_bcFWNP	Intermediate_epidermis
i3_intact_S1_bcFWPI	Erythrocyte
i3_intact_S1_bcFWSB	Intermediate_epidermis
i3_intact_S1_bcFWSH	Proliferating_Epidermis
i3_intact_S1_bcFWWW	Erythrocyte
i3_intact_S1_bcFXAO	Intermediate_epidermis
i3_intact_S1_bcFXAZ	Proliferating_Epidermis
i3_intact_S1_bcFXEY	Tcells
i3_intact_S1_bcFXKH	Intermediate_epidermis
i3_intact_S1_bcFXMY	Intermediate_epidermis
i3_intact_S1_bcFXXZ	Erythrocyte
i3_intact_S1_bcFYHO	Intermediate_epidermis
i3_intact_S1_bcFYMA	Ionocytes
i3_intact_S1_bcFYMG	SSCs
i3_intact_S1_bcFYPF	Myeloid
i3_intact_S1_bcFZDD	Intermediate_epidermis
i3_intact_S1_bcFZFC	Intermediate_epidermis
i3_intact_S1_bcFZIR	Intermediate_epidermis
i3_intact_S1_bcFZJQ	Intermediate_epidermis
i3_intact_S1_bcFZNR	Intermediate_epidermis
i3_intact_S1_bcFZNS	Intermediate_epidermis
i3_intact_S1_bcFZQS	Intermediate_epidermis
i3_intact_S1_bcFZRV	Intermediate_epidermis
i3_intact_S1_bcFZSA	Intermediate_epidermis
i3_intact_S1_bcFZUJ	Intermediate_epidermis
i3_intact_S1_bcGAAR	Intermediate_epidermis
i3_intact_S1_bcGADS	Intermediate_epidermis
i3_intact_S1_bcGAFG	Erythrocyte
i3_intact_S1_bcGAFV	SSCs
i3_intact_S1_bcGAIX	Intermediate_epidermis
i3_intact_S1_bcGBCE	Intermediate_epidermis
i3_intact_S1_bcGBHL	Tcells
i3_intact_S1_bcGBHW	Intermediate_epidermis
i3_intact_S1_bcGBJY	Intermediate_epidermis
i3_intact_S1_bcGBKW	Tcells
i3_intact_S1_bcGBMX	Erythrocyte
i3_intact_S1_bcGBQN	Intermediate_epidermis
i3_intact_S1_bcGBTK	Tcells
i3_intact_S1_bcGBYX	Intermediate_epidermis
i3_intact_S1_bcGBZH	Myeloid
i3_intact_S1_bcGCBE	Intermediate_epidermis
i3_intact_S1_bcGCGG	Intermediate_epidermis
i3_intact_S1_bcGCYO	Intermediate_epidermis
i3_intact_S1_bcGDCB	SSCs
i3_intact_S1_bcGDCD	Intermediate_epidermis
i3_intact_S1_bcGDEO	Intermediate_epidermis
i3_intact_S1_bcGDIZ	Erythrocyte
i3_intact_S1_bcGDKO	SSCs
i3_intact_S1_bcGDMN	Intermediate_epidermis
i3_intact_S1_bcGDPL	Intermediate_epidermis
i3_intact_S1_bcGDPV	Intermediate_epidermis
i3_intact_S1_bcGDQA	Intermediate_epidermis
i3_intact_S1_bcGDZU	Myeloid
i3_intact_S1_bcGEKF	Intermediate_epidermis
i3_intact_S1_bcGEOB	Intermediate_epidermis
i3_intact_S1_bcGERW	Proliferating_Epidermis
i3_intact_S1_bcGEYN	Erythrocyte
i3_intact_S1_bcGFBW	Tcells
i3_intact_S1_bcGFQZ	Intermediate_epidermis
i3_intact_S1_bcGFVP	Erythrocyte
i3_intact_S1_bcGFYB	Fibroblast
i3_intact_S1_bcGGNG	Erythrocyte
i3_intact_S1_bcGGUY	Intermediate_epidermis
i3_intact_S1_bcGGWB	Intermediate_epidermis
i3_intact_S1_bcGIGV	Intermediate_epidermis
i3_intact_S1_bcGIND	Intermediate_epidermis
i3_intact_S1_bcGIUH	Intermediate_epidermis
i3_intact_S1_bcGIUJ	SSCs
i3_intact_S1_bcGIUL	SSCs
i3_intact_S1_bcGJDD	Erythrocyte
i3_intact_S1_bcGJQJ	Early_B
i3_intact_S1_bcGJUO	Intermediate_epidermis
i3_intact_S1_bcGJVF	Erythrocyte
i3_intact_S1_bcGKDY	Fibroblast
i3_intact_S1_bcGKSI	Tcells
i3_intact_S1_bcGKUX	Intermediate_epidermis
i3_intact_S1_bcGLET	Erythrocyte
i3_intact_S1_bcGLFP	Intermediate_epidermis
i3_intact_S1_bcGLPX	SSCs
i3_intact_S1_bcGLQK	Intermediate_epidermis
i3_intact_S1_bcGLRP	BasalEpidermis
i3_intact_S1_bcGLZL	Intermediate_epidermis
i3_intact_S1_bcGMNH	Tcells
i3_intact_S1_bcGNJY	Erythrocyte
i3_intact_S1_bcGODG	BasalEpidermis
i3_intact_S1_bcGOGG	Proliferating_Epidermis
i3_intact_S1_bcGOIH	Intermediate_epidermis
i3_intact_S1_bcGONR	Intermediate_epidermis
i3_intact_S1_bcGOOP	Erythrocyte
i3_intact_S1_bcGOPF	Proliferating_Epidermis
i3_intact_S1_bcGPBJ	Intermediate_epidermis
i3_intact_S1_bcGPJH	Intermediate_epidermis
i3_intact_S1_bcGPJZ	Intermediate_epidermis
i3_intact_S1_bcGPYY	Intermediate_epidermis
i3_intact_S1_bcGQCF	Erythrocyte
i3_intact_S1_bcGQFF	Tcells
i3_intact_S1_bcGQKD	Intermediate_epidermis
i3_intact_S1_bcGQLY	Intermediate_epidermis
i3_intact_S1_bcGQTJ	Myeloid
i3_intact_S1_bcGQVA	Tcells
i3_intact_S1_bcGQZD	Intermediate_epidermis
i3_intact_S1_bcGRBW	Intermediate_epidermis
i3_intact_S1_bcGRHM	BasalEpidermis
i3_intact_S1_bcGRKC	SSCs
i3_intact_S1_bcGRNZ	Intermediate_epidermis
i3_intact_S1_bcGRSD	Intermediate_epidermis
i3_intact_S1_bcGRVD	Intermediate_epidermis
i3_intact_S1_bcGSDF	Intermediate_epidermis
i3_intact_S1_bcGSEU	Intermediate_epidermis
i3_intact_S1_bcGSLD	Tcells
i3_intact_S1_bcGSYR	Erythrocyte
i3_intact_S1_bcGTGH	Intermediate_epidermis
i3_intact_S1_bcGTOW	Intermediate_epidermis
i3_intact_S1_bcGTRB	Intermediate_epidermis
i3_intact_S1_bcGTVO	Intermediate_epidermis
i3_intact_S1_bcGTYZ	Intermediate_epidermis
i3_intact_S1_bcGUDE	Intermediate_epidermis
i3_intact_S1_bcGUHB	SSCs
i3_intact_S1_bcGUPJ	Erythrocyte
i3_intact_S1_bcGUWJ	Erythrocyte
i3_intact_S1_bcGVGO	Ionocytes
i3_intact_S1_bcGVNN	Tcells
i3_intact_S1_bcGVOP	Proliferating_Epidermis
i3_intact_S1_bcGVWC	Early_B
i3_intact_S1_bcGWAA	Intermediate_epidermis
i3_intact_S1_bcGWBK	Tcells
i3_intact_S1_bcGWHU	Intermediate_epidermis
i3_intact_S1_bcGWHY	Early_B
i3_intact_S1_bcGWJI	Erythrocyte
i3_intact_S1_bcGWRT	Myeloid
i3_intact_S1_bcGWSE	Fibroblast
i3_intact_S1_bcGXCC	Proliferating_Epidermis
i3_intact_S1_bcGXHG	BasalEpidermis
i3_intact_S1_bcGXOT	Intermediate_epidermis
i3_intact_S1_bcGXTY	BasalEpidermis
i3_intact_S1_bcGXVM	Fibroblast
i3_intact_S1_bcGXXH	Proliferating_Epidermis
i3_intact_S1_bcGYMA	Erythrocyte
i3_intact_S1_bcGYOS	Intermediate_epidermis
i3_intact_S1_bcGYQY	SSCs
i3_intact_S1_bcGYYS	Intermediate_epidermis
i3_intact_S1_bcGZEA	Proliferating_Epidermis
i3_intact_S1_bcGZFB	Proliferating_Epidermis
i3_intact_S1_bcGZPH	Tcells
i3_intact_S1_bcGZXG	Intermediate_epidermis
i3_intact_S1_bcHALW	SSCs
i3_intact_S1_bcHAMN	Tcells
i3_intact_S1_bcHAMV	BasalEpidermis
i3_intact_S1_bcHAZP	Intermediate_epidermis
i3_intact_S1_bcHBEG	Intermediate_epidermis
i3_intact_S1_bcHBER	Intermediate_epidermis
i3_intact_S1_bcHBKI	Intermediate_epidermis
i3_intact_S1_bcHBUK	Intermediate_epidermis
i3_intact_S1_bcHBUW	Intermediate_epidermis
i3_intact_S1_bcHBVL	Erythrocyte
i3_intact_S1_bcHBZF	SSCs
i3_intact_S1_bcHCNW	Erythrocyte
i3_intact_S1_bcHDED	SSCs
i3_intact_S1_bcHDHY	Intermediate_epidermis
i3_intact_S1_bcHDNS	Tcells
i3_intact_S1_bcHDOE	Myeloid
i3_intact_S1_bcHDTG	Intermediate_epidermis
i3_intact_S1_bcHDZE	Erythrocyte
i3_intact_S1_bcHDZG	Intermediate_epidermis
i3_intact_S1_bcHDZN	Intermediate_epidermis
i3_intact_S1_bcHEKD	Proliferating_Epidermis
i3_intact_S1_bcHERN	Intermediate_epidermis
i3_intact_S1_bcHFLJ	Intermediate_epidermis
i3_intact_S1_bcHFSB	Intermediate_epidermis
i3_intact_S1_bcHGDY	SSCs
i3_intact_S1_bcHGLA	Intermediate_epidermis
i3_intact_S1_bcHGQB	Proliferating_Epidermis
i3_intact_S1_bcHGUL	Intermediate_epidermis
i3_intact_S1_bcHGYK	Intermediate_epidermis
i3_intact_S1_bcHIDA	Intermediate_epidermis
i3_intact_S1_bcHIHG	SSCs
i3_intact_S1_bcHINZ	Tcells
i3_intact_S1_bcHIYK	Myeloid
i3_intact_S1_bcHJAY	Intermediate_epidermis
i3_intact_S1_bcHJDF	SSCs
i3_intact_S1_bcHJDW	Intermediate_epidermis
i3_intact_S1_bcHJIA	SSCs
i3_intact_S1_bcHJIU	Intermediate_epidermis
i3_intact_S1_bcHJSQ	SSCs
i3_intact_S1_bcHJUW	Fibroblast
i3_intact_S1_bcHJVN	Intermediate_epidermis
i3_intact_S1_bcHJWD	Fibroblast
i3_intact_S1_bcHKAH	SSCs
i3_intact_S1_bcHKCP	Erythrocyte
i3_intact_S1_bcHKNC	Erythrocyte
i3_intact_S1_bcHKQE	Intermediate_epidermis
i3_intact_S1_bcHKVW	Intermediate_epidermis
i3_intact_S1_bcHLGC	Tcells
i3_intact_S1_bcHLNB	SSCs
i3_intact_S1_bcHLNS	Tcells
i3_intact_S1_bcHLYN	Erythrocyte
i3_intact_S1_bcHMAN	Intermediate_epidermis
i3_intact_S1_bcHMJT	Erythrocyte
i3_intact_S1_bcHMOU	SSCs
i3_intact_S1_bcHMRB	SSCs
i3_intact_S1_bcHMRT	Intermediate_epidermis
i3_intact_S1_bcHMVL	Intermediate_epidermis
i3_intact_S1_bcHMWJ	SSCs
i3_intact_S1_bcHMZF	Fibroblast
i3_intact_S1_bcHNPB	Proliferating_Epidermis
i3_intact_S1_bcHNPQ	Intermediate_epidermis
i3_intact_S1_bcHNYZ	Proliferating_Epidermis
i3_intact_S1_bcHOBC	Intermediate_epidermis
i3_intact_S1_bcHODY	Intermediate_epidermis
i3_intact_S1_bcHOTI	Intermediate_epidermis
i3_intact_S1_bcHPMC	Intermediate_epidermis
i3_intact_S1_bcHPMJ	Intermediate_epidermis
i3_intact_S1_bcHPNZ	Tcells
i3_intact_S1_bcHPPP	SSCs
i3_intact_S1_bcHPZA	Intermediate_epidermis
i3_intact_S1_bcHQGQ	SSCs
i3_intact_S1_bcHQKH	SSCs
i3_intact_S1_bcHQXH	Fibroblast
i3_intact_S1_bcHRAT	Intermediate_epidermis
i3_intact_S1_bcHRCA	Intermediate_epidermis
i3_intact_S1_bcHRCE	Fibroblast
i3_intact_S1_bcHRDD	Intermediate_epidermis
i3_intact_S1_bcHRJH	SSCs
i3_intact_S1_bcHRMZ	Erythrocyte
i3_intact_S1_bcHRUN	SSCs
i3_intact_S1_bcHRZM	Tcells
i3_intact_S1_bcHSWB	SSCs
i3_intact_S1_bcHTBX	Erythrocyte
i3_intact_S1_bcHTHM	Erythrocyte
i3_intact_S1_bcHTOJ	Myeloid
i3_intact_S1_bcHTON	SSCs
i3_intact_S1_bcHVJU	Intermediate_epidermis
i3_intact_S1_bcHVKB	Fibroblast
i3_intact_S1_bcHVMY	Intermediate_epidermis
i3_intact_S1_bcHVQV	Proliferating_Epidermis
i3_intact_S1_bcHWEE	Erythrocyte
i3_intact_S1_bcHWMQ	Erythrocyte
i3_intact_S1_bcHWQG	SSCs
i3_intact_S1_bcHXCJ	SSCs
i3_intact_S1_bcHXJF	Intermediate_epidermis
i3_intact_S1_bcHXNR	Myeloid
i3_intact_S1_bcHYIC	Intermediate_epidermis
i3_intact_S1_bcHYJQ	Erythrocyte
i3_intact_S1_bcHYSL	Proliferating_Epidermis
i3_intact_S1_bcHYUE	Myeloid
i3_intact_S1_bcHZDW	Intermediate_epidermis
i3_intact_S1_bcHZFY	Intermediate_epidermis
i3_intact_S1_bcHZKE	Intermediate_epidermis
i3_intact_S1_bcHZSP	Intermediate_epidermis
i3_intact_S1_bcHZYN	Intermediate_epidermis
i3_intact_S1_bcIAFN	SSCs
i3_intact_S1_bcIAGG	Intermediate_epidermis
i3_intact_S1_bcIAMZ	Erythrocyte
i3_intact_S1_bcIANJ	Intermediate_epidermis
i3_intact_S1_bcIAOD	Intermediate_epidermis
i3_intact_S1_bcIASJ	Erythrocyte
i3_intact_S1_bcIAVJ	Fibroblast
i3_intact_S1_bcIAYV	Early_B
i3_intact_S1_bcIBEU	Intermediate_epidermis
i3_intact_S1_bcIBFQ	SSCs
i3_intact_S1_bcIBLK	SSCs
i3_intact_S1_bcIBLV	Intermediate_epidermis
i3_intact_S1_bcICFX	Intermediate_epidermis
i3_intact_S1_bcICQF	Intermediate_epidermis
i3_intact_S1_bcICUM	Tcells
i3_intact_S1_bcICXI	Erythrocyte
i3_intact_S1_bcICYC	Intermediate_epidermis
i3_intact_S1_bcIDDB	Intermediate_epidermis
i3_intact_S1_bcIDGL	Tcells
i3_intact_S1_bcIDOZ	BasalEpidermis
i3_intact_S1_bcIDVB	Intermediate_epidermis
i3_intact_S1_bcIFRE	Proliferating_Epidermis
i3_intact_S1_bcIGDA	Intermediate_epidermis
i3_intact_S1_bcIGHN	Tcells
i3_intact_S1_bcIGUJ	Proliferating_Epidermis
i3_intact_S1_bcIHKS	Intermediate_epidermis
i3_intact_S1_bcIHMD	Intermediate_epidermis
i3_intact_S1_bcIHQT	Intermediate_epidermis
i3_intact_S1_bcIHWE	Intermediate_epidermis
i3_intact_S1_bcIIDO	Intermediate_epidermis
i3_intact_S1_bcIIEL	Proliferating_Epidermis
i3_intact_S1_bcIIHJ	Myeloid
i3_intact_S1_bcIIKG	Intermediate_epidermis
i3_intact_S1_bcIIXB	Erythrocyte
i3_intact_S1_bcIJBN	Intermediate_epidermis
i3_intact_S1_bcIJCT	SSCs
i3_intact_S1_bcIJDQ	Intermediate_epidermis
i3_intact_S2_bcAADL	Tcells
i3_intact_S2_bcAAED	Intermediate_epidermis
i3_intact_S2_bcAAEY	SSCs
i3_intact_S2_bcAAFE	Intermediate_epidermis
i3_intact_S2_bcAAMF	SSCs
i3_intact_S2_bcAAMN	Intermediate_epidermis
i3_intact_S2_bcAAOX	Intermediate_epidermis
i3_intact_S2_bcAAPZ	Intermediate_epidermis
i3_intact_S2_bcAARR	Intermediate_epidermis
i3_intact_S2_bcAAUJ	Intermediate_epidermis
i3_intact_S2_bcAAWT	Intermediate_epidermis
i3_intact_S2_bcABAD	Tcells
i3_intact_S2_bcABFM	Intermediate_epidermis
i3_intact_S2_bcABJE	Intermediate_epidermis
i3_intact_S2_bcABLV	SSCs
i3_intact_S2_bcABMO	Tcells
i3_intact_S2_bcABTD	Intermediate_epidermis
i3_intact_S2_bcABUG	Intermediate_epidermis
i3_intact_S2_bcABVT	Intermediate_epidermis
i3_intact_S2_bcACCK	Intermediate_epidermis
i3_intact_S2_bcACEB	Erythrocyte
i3_intact_S2_bcACLF	Intermediate_epidermis
i3_intact_S2_bcACSX	Intermediate_epidermis
i3_intact_S2_bcACUJ	Intermediate_epidermis
i3_intact_S2_bcACWM	SSCs
i3_intact_S2_bcADAC	Proliferating_Epidermis
i3_intact_S2_bcADCO	BasalEpidermis
i3_intact_S2_bcADMC	Intermediate_epidermis
i3_intact_S2_bcADOH	Intermediate_epidermis
i3_intact_S2_bcADRU	SSCs
i3_intact_S2_bcADVR	Tcells
i3_intact_S2_bcAEAU	Intermediate_epidermis
i3_intact_S2_bcAECL	Intermediate_epidermis
i3_intact_S2_bcAEEA	Intermediate_epidermis
i3_intact_S2_bcAEIM	SSCs
i3_intact_S2_bcAEKR	Intermediate_epidermis
i3_intact_S2_bcAELP	Intermediate_epidermis
i3_intact_S2_bcAEMK	Intermediate_epidermis
i3_intact_S2_bcAENH	Intermediate_epidermis
i3_intact_S2_bcAEPY	SSCs
i3_intact_S2_bcAESC	Epidermal_Langerhans
i3_intact_S2_bcAEXI	Intermediate_epidermis
i3_intact_S2_bcAEYA	Ionocytes
i3_intact_S2_bcAFBC	SSCs
i3_intact_S2_bcAFCE	Intermediate_epidermis
i3_intact_S2_bcAFOM	Early_B
i3_intact_S2_bcAFRB	BasalEpidermis
i3_intact_S2_bcAFTE	Erythrocyte
i3_intact_S2_bcAFUH	Tcells
i3_intact_S2_bcAFXA	Intermediate_epidermis
i3_intact_S2_bcAFYK	Tcells
i3_intact_S2_bcAFZP	Ionocytes
i3_intact_S2_bcAGDZ	SSCs
i3_intact_S2_bcAGOQ	Early_B
i3_intact_S2_bcAGPO	Intermediate_epidermis
i3_intact_S2_bcAGUS	Proliferating_Epidermis
i3_intact_S2_bcAGVL	Proliferating_Epidermis
i3_intact_S2_bcAGWC	Tcells
i3_intact_S2_bcAGXE	Intermediate_epidermis
i3_intact_S2_bcAHDL	Intermediate_epidermis
i3_intact_S2_bcAHEP	Intermediate_epidermis
i3_intact_S2_bcAHII	Intermediate_epidermis
i3_intact_S2_bcAHLQ	Tcells
i3_intact_S2_bcAHLZ	Intermediate_epidermis
i3_intact_S2_bcAHNC	Intermediate_epidermis
i3_intact_S2_bcAHNM	SSCs
i3_intact_S2_bcAHOE	Intermediate_epidermis
i3_intact_S2_bcAHQY	Fibroblast
i3_intact_S2_bcAHSH	Intermediate_epidermis
i3_intact_S2_bcAHTY	Intermediate_epidermis
i3_intact_S2_bcAHUH	Intermediate_epidermis
i3_intact_S2_bcAHYS	Intermediate_epidermis
i3_intact_S2_bcAIGT	Intermediate_epidermis
i3_intact_S2_bcAIIW	Tcells
i3_intact_S2_bcAIJO	Intermediate_epidermis
i3_intact_S2_bcAIKB	Proliferating_Epidermis
i3_intact_S2_bcAILN	Intermediate_epidermis
i3_intact_S2_bcAILQ	SSCs
i3_intact_S2_bcAINS	SSCs
i3_intact_S2_bcAIQA	Myeloid
i3_intact_S2_bcAIXU	SSCs
i3_intact_S2_bcAIZW	Fibroblast
i3_intact_S2_bcAJFF	Intermediate_epidermis
i3_intact_S2_bcAJFY	Intermediate_epidermis
i3_intact_S2_bcAJIZ	Intermediate_epidermis
i3_intact_S2_bcAJNX	Intermediate_epidermis
i3_intact_S2_bcAJRK	Intermediate_epidermis
i3_intact_S2_bcAJTP	Intermediate_epidermis
i3_intact_S2_bcAJUR	SSCs
i3_intact_S2_bcAKAQ	Intermediate_epidermis
i3_intact_S2_bcAKBM	Intermediate_epidermis
i3_intact_S2_bcAKDU	Intermediate_epidermis
i3_intact_S2_bcAKGN	SSCs
i3_intact_S2_bcAKGY	SSCs
i3_intact_S2_bcAKKC	Tcells
i3_intact_S2_bcAKVI	Proliferating_Epidermis
i3_intact_S2_bcAKXE	Proliferating_Epidermis
i3_intact_S2_bcAKYI	BasalEpidermis
i3_intact_S2_bcALIK	Intermediate_epidermis
i3_intact_S2_bcALJD	Intermediate_epidermis
i3_intact_S2_bcALMK	Intermediate_epidermis
i3_intact_S2_bcALNC	SSCs
i3_intact_S2_bcALNM	Intermediate_epidermis
i3_intact_S2_bcALOA	Intermediate_epidermis
i3_intact_S2_bcALQS	SSCs
i3_intact_S2_bcALTV	Intermediate_epidermis
i3_intact_S2_bcALUR	Myeloid
i3_intact_S2_bcALXB	Tcells
i3_intact_S2_bcALXO	Intermediate_epidermis
i3_intact_S2_bcAMCS	Tcells
i3_intact_S2_bcAMHB	Intermediate_epidermis
i3_intact_S2_bcAMKO	Intermediate_epidermis
i3_intact_S2_bcAMKU	Tcells
i3_intact_S2_bcAMTN	BasalEpidermis
i3_intact_S2_bcAMUR	BasalEpidermis
i3_intact_S2_bcAMVE	Intermediate_epidermis
i3_intact_S2_bcAMYF	Intermediate_epidermis
i3_intact_S2_bcANEW	Intermediate_epidermis
i3_intact_S2_bcANGC	Intermediate_epidermis
i3_intact_S2_bcANGT	Intermediate_epidermis
i3_intact_S2_bcANQG	Intermediate_epidermis
i3_intact_S2_bcANQQ	Intermediate_epidermis
i3_intact_S2_bcANUQ	Intermediate_epidermis
i3_intact_S2_bcANWP	Intermediate_epidermis
i3_intact_S2_bcANYG	Proliferating_Epidermis
i3_intact_S2_bcANZK	Intermediate_epidermis
i3_intact_S2_bcANZM	Intermediate_epidermis
i3_intact_S2_bcAOEZ	Proliferating_Epidermis
i3_intact_S2_bcAOFL	Intermediate_epidermis
i3_intact_S2_bcAOGF	Fibroblast
i3_intact_S2_bcAOJI	Intermediate_epidermis
i3_intact_S2_bcAOLW	Intermediate_epidermis
i3_intact_S2_bcAOVN	Proliferating_Epidermis
i3_intact_S2_bcAOWB	Intermediate_epidermis
i3_intact_S2_bcAOWG	Intermediate_epidermis
